03240100 Sun -614856837.0647739 1100788368.0293918 4729803.617187338 
03240100 Earth -110065560027.1414 100014281600.22787 360544.60156043264 
03240100 Moon -110211903741.0606 100353555749.07782 9412942.054118956 
03240100 Mars -141834758081.24838 -181841518235.1227 -363792304.45441693 
03240100 Mercury 30828754976.714962 36077970775.85489 -21605356.425706726 
03240100 Saturn 594609767228.2815 -1376325785659.919 258293227.17053407 
03240100 Venus 46460636161.35938 98203066776.79156 -1379478519.032511 
03240100 Jupiter 119607861788.37401 -769561621841.4276 515747538.8196628 
03600100 Sun -620002199.2531167 1099310576.7581525 4871829.142821538 
03600100 Earth -117134098953.29207 91762121677.53773 626403.2360449228 
03600100 Moon -117492339042.22968 91793549109.48398 32210101.75186602 
03600100 Mars -134509864075.98376 -186296163172.0715 -636805649.4330604 
03600100 Mercury 12136223718.530508 45239035253.10223 2441531582.8386097 
03600100 Saturn 597607790136.6477 -1374952723347.8757 114840093.25041668 
03600100 Venus 34773588504.7059 102967615013.59044 -639811401.289651 
03600100 Jupiter 124195515157.29608 -768601093946.5863 409123326.1725561 
03960100 Sun -625142770.9043766 1097810196.4819653 5013916.812113519 
03960100 Earth -123584445945.37204 83025917858.28351 1297212.7078882356 
03960100 Moon -123798875881.7376 82718249603.947 23797292.077222545 
03960100 Mars -126996480716.25047 -190487021198.8109 -908914908.3124564 
03960100 Mercury -8748892024.153915 46783436585.95108 4483415145.276288 
03960100 Saturn 600602749988.6102 -1373572632757.265 -28613589.96766573 
03960100 Venus 22601783958.217003 106336749649.95178 108682989.14880286 
03960100 Jupiter 128778645346.99123 -767612648167.267 302484444.78760767 
04320100 Sun -630279468.2519579 1096287209.2583628 5156140.699079568 
04320100 Earth -129381878564.57298 73849668854.01184 2242276.6893303427 
04320100 Moon -129250476718.57297 73478908197.0373 -5391651.477932089 
04320100 Mars -119303322545.85957 -194405359763.31622 -1179723251.9249551 
04320100 Mercury -28333652570.33959 40727287823.99776 5784937985.61741 
04320100 Saturn 603594631068.2908 -1372185519885.4062 -172067089.92098045 
04320100 Venus 10111239819.807384 108261421322.98164 855751238.3674735 
04320100 Jupiter 133357081770.58788 -766596295894.9088 195834758.77130723 
04680100 Sun -635413075.7666099 1094741255.411819 5298539.278688925 
04680100 Earth -134493678806.20813 64282998884.11607 3134090.209157735 
04680100 Moon -134113877481.29225 64148169420.83218 -28935375.327502895 
04680100 Mars -111439549036.89539 -198042654699.1152 -1448827301.8158133 
04680100 Mercury -43922664242.8929 28817769642.849533 6241608818.057171 
04680100 Saturn 606583417669.993 -1370791390761.7573 -315519673.83792716 
04680100 Venus -2526953935.396008 108712492014.88647 1591120408.9022563 
04680100 Jupiter 137930653711.50568 -765552049559.1426 89178139.43040076 
05040100 Sun -640544135.6266063 1093171813.5231252 5441120.247641644 
05040100 Earth -138892473543.073 54380080118.55063 3748357.960806943 
05040100 Moon -138543075371.12338 54581702235.37267 -28805235.28040252 
05040100 Mars -103414767932.21365 -201390614067.4375 -1715817548.0044787 
05040100 Mercury -54245700160.48404 13446757183.218134 5932354547.702969 
05040100 Saturn 609569094098.2736 -1369390251447.9133 -458970608.7398754 
05040100 Venus -15139048716.714533 107681297686.764 2304645078.1623015 
05040100 Jupiter 142499190329.52213 -764479922630.9757 -17481534.849933047 
05400100 Sun -645672988.437135 1091578346.5399303 5583876.397667683 
05400100 Earth -142557365773.71805 44197308788.65784 4077922.048623553 
05400100 Moon -142495987012.8632 44580638198.54686 -4624668.832801893 
05400100 Mars -95239037408.57307 -204441203184.2447 -1980278820.570357 
05400100 Mercury -59173931317.50668 -3226945211.0331736 5021762768.6766 
05400100 Saturn 612551644668.0028 -1367982108037.664 -602419161.4430809 
05400100 Venus -27551124539.01106 105179907146.26189 2986454423.4406056 
05400100 Jupiter 147062520666.8874 -763379929625.9473 -124140378.7298613 
05760100 Sun -650799854.2408694 1089960353.0277483 5726797.3746249685 
05760100 Earth -145473894008.42444 33791229311.452446 4336574.571391565 
05760100 Moon -145743968673.93103 34033565700.508244 26023125.01382448 
05760100 Mars -86922866917.96463 -207186670803.54825 -2241790817.946436 
05760100 Mercury -59193572764.91901 -19579394771.17961 3687136204.1716785 
05760100 Saturn 615531053704.4366 -1366566966656.9922 -745864598.5606408 
05760100 Venus -39591609608.91084 101241065340.92487 3627096840.897729 
05760100 Jupiter 151620473654.49667 -762252086107.2565 -230794500.0402784 
06120100 Sun -655924888.5833747 1088317362.9261806 5869874.552209283 
06120100 Earth -147632914481.25635 23216120559.145275 4867830.973776091 
06120100 Moon -147966597964.22318 23085916268.21712 35011825.067101404 
06120100 Mars -78477216559.38477 -209619576414.67175 -2499928694.6450725 
06120100 Mercury -55030419404.94878 -34484354552.939224 2087085686.0514293 
06120100 Saturn 618507305543.2527 -1365144833464.1313 -889306186.5044668 
06120100 Venus -51093789225.76191 95917815486.7893 4217679540.7188945 
06120100 Jupiter 156172878118.1087 -761096408688.8344 -337439999.9094403 
06480100 Sun -661048207.8288733 1086648918.5480812 6013101.814326501 
06480100 Earth -149026486583.95978 12523567030.578173 5775376.103662529 
06480100 Moon -149087794642.21213 12148237816.292429 13703740.921917234 
06480100 Mars -69913494829.04482 -211732818596.1194 -2754263710.9261346 
06480100 Mercury -47460861522.95021 -47182590458.94543 354873947.9529007 
06480100 Saturn 621480384530.6504 -1363715714649.5664 -1032743191.4872704 
06480100 Venus -61898259749.46551 89282801121.5277 4750000580.592422 
06480100 Jupiter 160719562784.61713 -759912915038.3962 -444072972.8906604 
06840100 Sun -666169895.4801067 1084954558.1470995 6156474.738179149 
06840100 Earth -149646678112.2325 1767293491.5349605 6778851.509101704 
06840100 Moon -149372475150.06192 1477112255.735298 -15329867.368302 
06840100 Mars -61243554594.13286 -213519664352.36288 -3004363946.632357 
06840100 Mercury -37239248136.1904 -57162117205.95112 -1398462091.959903 
06840100 Saturn 624450275023.3722 -1362279616436.0771 -1176174879.5245373 
06840100 Venus -71855283398.83281 81427256096.44577 5216670894.674281 
06840100 Jupiter 165260356288.37363 -758701623880.4865 -550689507.090997 
07200100 Sun -671289999.3377477 1083233805.9090908 6299989.395005237 
07200100 Earth -149489734197.7897 -8995333033.661768 7576301.284827028 
07200100 Moon -149085249430.28876 -8972584801.700268 -27759891.485777907 
07200100 Mars -52479687133.89317 -214973779342.0896 -3249795081.062955 
07200100 Mercury -25082977234.3979 -64072861766.83605 -3078505862.9156814 
07200100 Saturn 627416961388.7964 -1360836545078.7554 -1319600516.436488 
07200100 Venus -80827000917.60565 72459697453.05603 5611224043.748482 
07200100 Jupiter 169795087177.55475 -757462554999.451 -657285684.3009279 
07560100 Sun -676408524.8729914 1081486167.8047614 6443641.2170510385 
07560100 Earth -148558166493.84784 -19705599426.493183 8052666.252725871 
07560100 Moon -148316236062.46545 -19386066217.78497 -14442524.589167848 
07560100 Mars -43634614092.11449 -216089258887.26727 -3490121240.352983 
07560100 Mercury -11683508157.885588 -67672716165.367165 -4602042668.799097 
07560100 Saturn 630380428004.9768 -1359386506865.051 -1463019367.850077 
07560100 Venus -88689461673.4918 62504342804.72154 5928211649.812235 
07560100 Jupiter 174323583920.57742 -756195729242.4144 -763857580.125016 
07920100 Sun -681525427.286748 1079711132.0530598 6587424.0577817 
07920100 Earth -146860937651.531 -30305621169.695255 8316155.185875092 
07920100 Moon -146959854322.6044 -29936013557.169876 15624613.212815048 
07920100 Mars -34721477187.21674 -216860659632.0698 -3724905913.400036 
07920100 Mercury 2271075992.1989822 -67797897710.26695 -5892567947.670886 
07920100 Saturn 633340659260.711 -1357929508114.7878 -1606430699.2009366 
07920100 Venus -95334434470.93887 51699280000.78152 6163282777.232897 
07920100 Jupiter 178845674912.56906 -754901168522.1766 -870401264.1137091 
08280100 Sun -686640603.2693115 1077908173.354808 6731329.47297637 
08280100 Earth -144412835920.93805 -40740380758.52092 8657654.195814962 
08280100 Moon -144757708141.8641 -40640060469.24951 38603611.75747284 
08280100 Mars -25753825530.28846 -217283031699.79025 -3953712936.9110937 
08280100 Mercury 16067609701.943905 -64353066147.81798 -6876869071.784789 
08280100 Saturn 636297639555.6091 -1356465555180.1885 -1749833775.7354329 
08280100 Venus -100670967133.5871 40194422249.28239 6313245872.287537 
08280100 Jupiter 183361188481.874 -753578895820.1195 -976912799.8962742 
08640100 Sun -691753882.8738086 1076076760.7300768 6875346.252047071 
08640100 Earth -141232154402.68008 -50959678256.530396 9356391.243572647 
08640100 Moon -141477699738.2163 -51224370543.7066 31611029.794607364 
08640100 Mars -16745600408.25718 -217351951174.84048 -4176107549.5547514 
08640100 Mercury 28935630941.954987 -57320766646.13234 -7482841846.6733675 
08640100 Saturn 639251353300.1375 -1354994654445.915 -1893227862.5126457 
08640100 Venus -104626668566.8023 28149286310.778355 6376112260.0924 
08640100 Jupiter 187869952896.61655 -752228935189.0354 -1083388245.3151925 
09000100 Sun -696865021.9071767 1074216369.5920594 7019460.294533702 
09000100 Earth -137336593978.65015 -60916356696.82683 10317153.526800595 
09000100 Moon -137236141259.6812 -61288788688.44884 2198603.7491558986 
09000100 Mars -7711117399.463301 -217063552715.64276 -4391657514.445589 
09000100 Mercury 40013590457.046486 -46794636947.30468 -7639104260.008837 
09000100 Saturn 642201784915.6838 -1353516812329.0686 -2036612224.40642 
09000100 Venus -107148693321.65584 15730634694.323286 6351120607.688549 
09000100 Jupiter 192371796371.3075 -750851311755.9424 -1189823652.5620387 
09360100 Sun -701973695.9593621 1072326499.6404299 7163655.070361907 
09360100 Earth -132744618018.25713 -70561435025.01604 11187715.3753237 
09360100 Moon -132375551111.71379 -70722048686.74342 -21188301.633732576 
09360100 Mars 1334954297.7427492 -216414562082.34872 -4599934308.3136215 
09360100 Mercury 48320054977.063225 -33046568212.311905 -7277842854.763529 
09360100 Saturn 645148918834.6266 -1352032035279.265 -2179986126.1074963 
09360100 Venus -108204415398.5184 3110024890.0518064 6238742178.56622 
09360100 Jupiter 196866547073.49875 -749446051724.854 -1296215068.3151786 
09720100 Sun -707079499.2807343 1070406701.0295507 7307913.1662227195 
09720100 Earth -127479575998.11002 -79844752678.52301 11744763.631227914 
09720100 Moon -127116276121.86249 -79667817480.239 -20570604.614526544 
09720100 Mars 10377615426.375422 -215402328341.33893 -4800514374.813873 
09720100 Mercury 52749167493.91676 -16643255917.97441 -6343920191.076019 
09720100 Saturn 648092739500.3755 -1350540329778.6167 -2323348832.1256275 
09720100 Venus -107781784888.49123 -9538690474.77166 6040667111.559345 
09720100 Jupiter 201354033130.50266 -748013182379.48 -1402558533.879294 
10080100 Sun -712181956.397661 1068456610.6352462 7452219.799030378 
10080100 Earth -121570493998.0241 -88717538041.41774 11990428.645714622 
10080100 Moon -121478030592.94994 -88333121854.10889 3719094.620878313 
10080100 Mars 19401563205.76071 -214024855486.99426 -4992980438.527549 
10080100 Mercury 52137928775.57891 1376232298.541582 -4815556742.1231785 
10080100 Saturn 651033231367.4447 -1349041702341.7942 -2466699606.791812 
10080100 Venus -105889367795.95148 -22041869040.97753 5759772341.322495 
10080100 Jupiter 205834082636.1448 -746552732085.9275 -1508850085.3267665 
10440100 Sun -717280561.9346416 1066475993.3778692 7596569.311449999 
10440100 Earth -115051698024.81413 -97134338738.68527 12139778.69766848 
10440100 Moon -115295456413.96317 -96847300538.76492 34052421.06496899 
10440100 Mars 28391220900.95429 -212280833201.2522 -5176922875.265432 
10440100 Mercury 45498579557.47813 19291602908.10785 -2742714666.408809 
10440100 Saturn 653970378901.5 -1347536159516.0403 -2610037714.2605233 
10440100 Venus -102556075776.93509 -34228547680.395607 5400072125.919709 
10440100 Jupiter 210306523657.59338 -745064730295.3225 -1615085753.6407053 
10800100 Sun -722374866.4844214 1064464761.6334786 7740974.090282106 
10800100 Earth -107961427113.84302 -105054961657.984 12513067.48766617 
10800100 Moon -108315020399.51251 -105118815803.0204 44263937.978188075 
10800100 Mars 37330770461.32819 -210169666453.3503 -5351941133.281547 
10800100 Mercury 32523726397.52626 34623015966.391335 -299834991.93089736 
10800100 Saturn 656904166579.4279 -1346023707881.18 -2753362418.512018 
10800100 Venus -97830598359.93724 -45932835531.43009 4966652449.350027 
10800100 Jupiter 214771184242.2347 -743549207546.4468 -1721261564.859348 
11160100 Sun -727464593.9098076 1062422913.3923092 7885469.725818086 
11160100 Earth -100338493341.85402 -112445129225.58421 13248390.698026218 
11160100 Moon -100449999358.25754 -112795089768.23657 23002482.392294377 
11160100 Mars 46204188233.297325 -207691503626.47757 -5517645198.951887 
11160100 Mercury 14276480240.160753 44540132804.79138 2184278373.135961 
11160100 Saturn 659834578889.3934 -1344504354049.6892 -2896672983.354601 
11160100 Venus -91780555324.20583 -56996194976.707245 4465590815.988501 
11160100 Jupiter 219227892424.6095 -742006195468.2882 -1827373540.221317 
11520100 Sun -732549689.6067069 1060350354.2649361 8030104.351465821 
11520100 Earth -92219659097.35179 -119272732080.14572 14080107.932123318 
11520100 Moon -91976710068.90198 -119578926632.47308 -8264569.983895294 
11520100 Mars 54995283719.08043 -204847262845.0534 -5673657099.394564 
11520100 Mercury -6539076737.718635 46968232377.33594 4292033596.197977 
11520100 Saturn 662761600330.8896 -1342978104666.6853 -3039968672.426908 
11520100 Venus -84491391180.09358 -67269578426.73865 3903863145.8052874 
11520100 Jupiter 223676476233.4031 -740435726782.6221 -1933417696.3112462 
11880100 Sun -737630183.6728704 1058246719.2174824 8174910.993491557 
11880100 Earth -83643053552.95337 -125504473520.92477 14668034.064648818 
11880100 Moon -83239562223.97182 -125511786438.67413 -22003032.55964928 
11880100 Mars 63687741317.315155 -201638656166.76956 -5819612433.439508 
11880100 Mercury -26425606380.632454 41693128465.65104 5685103319.943887 
11880100 Saturn 665685215414.8019 -1341444966409.9927 -3183248749.1999893 
11880100 Venus -76065037061.35104 -76615393202.88545 3289239612.469147 
11880100 Jupiter 228116763698.4801 -738837835306.5356 -2039390045.2060063 
12240100 Sun -742705953.8306584 1056111384.5340488 8319886.2871382665 
12240100 Earth -74651199475.54332 -131108033251.0068 14893557.119032301 
12240100 Moon -74387423792.68475 -130807270879.28847 -8676544.569732778 
12240100 Mars 72265164942.73227 -198068211298.08215 -5955161921.314924 
12240100 Mercury -42547026310.10858 30317358514.41527 6234272992.423689 
12240100 Saturn 668605408663.4943 -1339904945990.1497 -3326512476.9795604 
12240100 Venus -66618367784.01822 -84909271475.70218 2630171342.1858773 
12240100 Jupiter 232548582857.96927 -737212555954.9252 -2145286594.6219344 
12600100 Sun -747776605.9240727 1053943645.4816462 8464993.542423362 
12600100 Earth -65290909334.72034 -136054347957.43318 14871933.123853456 
12600100 Moon -65364179525.529625 -135673940424.31699 22250500.509991787 
12600100 Mars 80711125381.34431 -194139290491.47507 -6079972962.404466 
12600100 Mercury -53477620483.920105 15215082271.747915 6002759710.965388 
12600100 Saturn 671522164610.8177 -1338358050150.465 -3469759118.908133 
12600100 Venus -56281483378.536575 -92041626926.2379 1935669912.6482594 
12600100 Jupiter 236971761765.38467 -735559924742.9397 -2251103348.0638547 
12960100 Sun -752841514.6365952 1051742875.4053712 8610179.018938977 
12960100 Earth -55612505224.72794 -140319438749.30737 14900303.498607753 
12960100 Moon -55954108965.06758 -140173785459.38556 46535465.08263065 
12960100 Mars 89009210195.11517 -189856106287.72952 -6193731189.462708 
12960100 Mercury -58988462112.730064 -1404804131.3945482 5150062564.812607 
12960100 Saturn 674435467802.2019 -1336804285667.0317 -3612987937.967188 
12960100 Venus -45195845133.410484 -97918984403.74133 1215181564.6701703 
12960100 Jupiter 241386128496.80844 -733879978788.4022 -2356836304.9758105 
13320100 Sun -757899916.6422393 1049508588.1675212 8755385.145200077 
13320100 Earth -45667434654.41528 -143885927150.4612 15256034.930707553 
13320100 Moon -45957520020.71169 -144104830558.37943 41547437.87900719 
13320100 Mars 97143075946.51613 -185223733776.7153 -6296142006.807327 
13320100 Mercury -59519808088.22443 -17857234756.127213 3854263049.224526 
13320100 Saturn 677345302794.7039 -1335243659348.7634 -3756198196.9795637 
13320100 Venus -33512296220.530037 -102465073228.14777 478457975.49167454 
13320100 Jupiter 245791511158.11493 -732172756314.1836 -2462481460.8932986 
13680100 Sun -762950982.4636492 1047240438.0491964 8900556.71076134 
13680100 Earth -35504733333.24827 -146741697639.68707 15891560.77314958 
13680100 Moon -35460014536.17865 -147114520936.51025 11068099.64811469 
13680100 Mars 105096502469.6934 -180248119066.22635 -6386932099.273183 
13680100 Mercury -55783007189.48524 -32966749424.01678 2276668818.704349 
13680100 Saturn 680251654157.0591 -1333676178037.4348 -3899389158.6116877 
13680100 Venus -21388996451.051785 -105621678810.11333 -264574640.1033465 
13680100 Jupiter 250187737892.25195 -730438296650.5543 -2568034807.596247 
14040100 Sun -767993856.6688317 1044938200.1754429 9045642.601411028 
14040100 Earth -25170895631.26661 -148875422797.72058 16448598.558631046 
14040100 Moon -24824847785.979046 -149067036271.64886 -15860370.46305644 
14040100 Mars 112853448872.13252 -174936083670.6098 -6465850898.138509 
14040100 Mercury -48553919949.35443 -45939807717.451866 553297070.7582866 
14040100 Saturn 683154506469.7532 -1332101848607.7183 -4042560085.3757796 
14040100 Venus -8989299757.348633 -107349250813.27023 -1003946423.5186847 
14040100 Jupiter 254574636886.5584 -728676640237.5056 -2673492333.2627435 
14400100 Sun -773027677.4763077 1042601751.0856539 9190595.698451689 
14400100 Earth -14714019877.532284 -150275515905.53653 16662887.679088185 
14400100 Moon -14337947363.372023 -150131005693.63715 -17819324.34759824 
14400100 Mars 120398110909.62077 -169295324559.57846 -6532671989.828718 
14400100 Mercury -38590776374.05864 -56241795254.615685 -1202610304.8185205 
14400100 Saturn 686053844325.0566 -1330520677967.2085 -4185710239.6321225 
14400100 Venus 3520398328.333821 -107627269087.45198 -1729773182.4088273 
14400100 Jupiter 258952036380.12732 -726887828627.0148 -2778850022.623202 
14760100 Sun -778051585.9398236 1040231054.2900311 9335372.272227366 
14760100 Earth -4185383790.046285 -150932858254.76428 16526636.865835646 
14760100 Moon -4061808854.6569185 -150559431609.46265 5789313.704414324 
14760100 Mars 127714979339.00781 -163334409642.66022 -6587194452.990638 
14760100 Mercury -26614845301.54494 -63507813007.55925 -2895070187.6186624 
14760100 Saturn 688949652327.0955 -1328932673056.4773 -4328838883.591198 
14760100 Venus 15972817576.64712 -106454371089.9553 -2432382662.432493 
14760100 Jupiter 263319764671.20377 -725071904485.2975 -2884103857.115059 
15120100 Sun -783064730.367198 1037826150.557365 9479931.368696807 
15120100 Earth 6361105426.572476 -150842676893.91248 16255333.711375384 
15120100 Moon 6137818791.006298 -150537719926.6605 37439594.179972954 
15120100 Mars 134788898818.71643 -157062768505.9176 -6629244109.523168 
15120100 Mercury -13319503230.310781 -67485607801.0376 -4439862918.992266 
15120100 Saturn 691841915091.8917 -1327337840849.1003 -4471945279.315842 
15120100 Venus 28201930569.79014 -103848246592.32892 -3102436474.4194093 
15120100 Jupiter 267677650124.60928 -723228911595.0027 -2989249815.037933 
15480100 Sun -788066268.5420978 1035387151.7712609 9624234.330222 
15480100 Earth 16870228046.408678 -150006380220.85956 16182195.916902281 
15480100 Moon 16502776253.123308 -150034225264.87585 50058449.42192222 
15480100 Mars 141605126897.17383 -150490678264.58295 -6658674675.360491 
15480100 Mercury 608104975.1062559 -68003524817.49573 -5759926602.658472 
15480100 Saturn 694730617247.4281 -1325736188351.6904 -4615028688.72337 
15480100 Venus 40045058893.64907 -99845307204.22746 -3731046519.0998325 
15480100 Jupiter 272025521179.20303 -721358894857.3722 -3094283871.7095923 
15840100 Sun -793055368.7469954 1032914237.5534827 9768244.477058027 
15840100 Earth 27288843748.80545 -148431987556.48 16462958.230372103 
15840100 Moon 27124562775.210617 -148764110614.86765 31016286.198147062 
15840100 Mars 148149392605.13245 -143629244447.55338 -6675368797.239562 
15840100 Mercury 14459127281.702696 -64958533363.2692 -6781815845.487283 
15840100 Saturn 697615743433.6833 -1324127722603.9346 -4758088373.587729 
15840100 Venus 51344907813.4853 -94500139627.99422 -4309884877.57753 
15840100 Jupiter 276363206355.37103 -719461900294.2981 -3199201999.6228857 
16200100 Sun -798031209.931689 1030407654.5265684 9911926.97058985 
16200100 Earth 37568315205.6902 -146130761397.64725 16878261.06495838 
16200100 Moon 37764962691.98392 -146460888642.31415 -1817256.3041672045 
16200100 Mars 154407954149.8515 -136490376886.45612 -6679238962.352676 
16200100 Mercury 27471133901.424274 -58323400728.769455 -7433364602.68516 
16200100 Saturn 700497278302.6937 -1322512450678.6287 -4901123595.5416975 
16200100 Venus 61951520774.56797 -87884752605.5866 -4831286236.105406 
16200100 Jupiter 280690534262.5406 -717537975050.373 -3304000168.6040273 
16560100 Sun -802992981.3154132 1027867718.8844621 10055248.938830795 
16560100 Earth 47662223941.66913 -143113667826.99292 17072133.51524358 
16560100 Moon 48059076340.19015 -143161090289.40756 -19456404.834561896 
16560100 Mars 160367655197.5842 -129086760642.04099 -6670228268.724054 
16560100 Mercury 38794313738.60589 -48176867105.63934 -7643051336.36427 
16560100 Saturn 703375206518.5859 -1320890379681.7236 -5044133616.078896 
16560100 Venus 71724136410.57887 -80087628306.04938 -5288341997.42516 
16560100 Jupiter 285007333606.7338 -715587167394.8434 -3408674345.9724255 
16920100 Sun -807939882.3403949 1025294823.8775183 10198180.07932037 
16920100 Earth 57522877246.65011 -139392371921.90518 16892375.00618324 
16920100 Moon 57816374608.874306 -139119512581.11462 -9459987.155718336 
16920100 Mars 166015979226.18552 -121431822062.22644 -6648311045.420141 
16920100 Mercury 47461516261.967316 -34766337619.947365 -7342374045.027212 
16920100 Saturn 706249512757.6492 -1319261516752.3489 -5187117696.556228 
16920100 Venus 80532931865.82333 -71212589508.5851 -5674985308.402587 
16920100 Jupiter 289313433198.1621 -713609526723.4805 -3513220496.702698 
17280100 Sun -812871125.8015487 1022689454.7351786 10340694.20425889 
17280100 Earth 67100940739.11381 -134981771860.24933 16437435.720932709 
17280100 Moon 67067540116.79722 -134598509427.6386 20257501.854998633 
17280100 Mars 171341101432.70813 -113539690126.9266 -6613493313.349116 
17280100 Mercury 52379372201.28056 -18618119062.419888 -6474043721.421459 
17280100 Saturn 709120181708.3363 -1317625869062.8423 -5330075098.19588 
17280100 Venus 88260637171.89665 -61377494433.95164 -5986066302.097301 
